city,date,year,month,day,high_temp,avg_temp,low_temp,high_dewpt,avg_dewpt,low_dewpt,high_humidity,avg_humidity,low_humidity,high_hg,avg_hg,low_hg,high_vis,avg_vis,low_vis,high_wind,avg_wind,low_wind,precip,events
Mumbai,29/04/2017,2017,4,29,90,82,74,75,74,72,84,68,46,29.92,29.84,29.8,4,2,1,14,5,23,0,NA
Mumbai,30/04/2017,2017,4,30,90,82,74,77,74,72,84,69,50,29.89,29.83,29.77,4,3,1,15,5,26,0,NA
Mumbai,1/05/2017,2017,5,1,92,84,77,77,76,72,79,71,49,29.86,29.81,29.74,4,2,1,15,5,23,0,NA
Mumbai,2/05/2017,2017,5,2,90,82,75,77,76,73,89,75,53,29.9,29.83,29.8,3,2,1,14,6,21,0,NA
Mumbai,3/05/2017,2017,5,3,91,83,75,79,77,72,84,74,55,29.89,29.83,29.77,3,2,1,13,4,23,0,NA
Mumbai,4/05/2017,2017,5,4,92,84,75,79,78,75,84,74,50,29.89,29.82,29.74,3,2,1,16,6,24,0,NA
Mumbai,5/05/2017,2017,5,5,93,85,77,81,78,77,84,73,59,29.86,29.81,29.71,3,2,1,16,6,NA,0,NA
Mumbai,6/05/2017,2017,5,6,93,86,78,81,78,76,84,72,54,29.89,29.83,29.77,2,2,1,14,6,NA,0,NA
Mumbai,7/05/2017,2017,5,7,92,86,80,79,76,72,79,69,53,29.92,29.85,29.77,3,2,1,14,6,18,0,NA
Mumbai,8/05/2017,2017,5,8,95,86,78,79,76,45,84,68,13,29.89,29.82,29.74,2,2,1,15,6,NA,0,NA
Mumbai,9/05/2017,2017,5,9,93,84,76,79,77,73,84,70,49,29.86,29.78,29.71,4,3,1,14,6,20,0,NA
Mumbai,10/05/2017,2017,5,10,92,84,76,79,77,75,84,72,53,29.83,29.77,29.71,3,3,1,16,5,21,0,NA
Mumbai,11/05/2017,2017,5,11,93,85,77,79,77,75,84,72,51,29.84,29.79,29.73,3,2,1,14,6,21,0,NA
Mumbai,12/05/2017,2017,5,12,93,86,78,81,79,73,84,72,55,29.83,29.76,29.65,3,2,1,16,5,NA,0.08,"Rain , Thunderstorm"
Mumbai,13/05/2017,2017,5,13,93,85,77,81,76,72,82,65,44,29.83,29.74,29.65,3,2,1,16,6,NA,0,"Rain , Thunderstorm"
Mumbai,14/05/2017,2017,5,14,94,86,79,81,78,75,84,72,51,29.83,29.74,29.68,3,2,1,15,7,NA,0,NA
Mumbai,15/05/2017,2017,5,15,94,87,80,81,77,73,84,70,47,29.81,29.75,29.71,6,3,1,16,8,28,0,NA
Mumbai,16/05/2017,2017,5,16,92,85,78,79,77,76,79,71,53,29.77,29.72,29.65,6,2,1,14,7,NA,0,NA
Mumbai,17/05/2017,2017,5,17,93,87,81,79,78,76,79,71,51,29.8,29.73,29.68,6,3,1,14,6,23,0,NA
Mumbai,18/05/2017,2017,5,18,93,86,79,81,78,75,79,71,53,29.8,29.76,29.71,6,3,1,15,7,23,0,NA
Mumbai,19/05/2017,2017,5,19,93,86,79,79,77,75,79,70,54,29.86,29.81,29.77,4,3,1,14,6,25,0,NA
Mumbai,20/05/2017,2017,5,20,92,85,78,77,76,73,79,67,48,29.83,29.77,29.68,4,3,1,15,6,NA,0,NA
Mumbai,21/05/2017,2017,5,21,93,86,78,75,74,70,70,64,42,29.77,29.73,29.71,4,3,1,15,7,20,0,NA
Mumbai,22/05/2017,2017,5,22,93,86,78,82,76,73,75,67,47,29.83,29.75,29.68,5,3,1,17,7,25,0,NA
Mumbai,23/05/2017,2017,5,23,94,86,79,81,78,74,84,69,50,29.83,29.75,29.65,6,3,1,16,7,23,0,NA
Mumbai,24/05/2017,2017,5,24,93,86,79,81,79,73,84,72,54,29.8,29.73,29.68,5,3,1,14,6,23,0,NA
Mumbai,25/05/2017,2017,5,25,93,88,82,80,78,77,79,73,54,29.75,29.71,29.65,6,3,1,15,8,20,0,NA
Mumbai,26/05/2017,2017,5,26,93,88,82,79,77,75,79,69,52,29.77,29.7,29.65,4,3,1,14,8,25,0,NA
Mumbai,27/05/2017,2017,5,27,93,88,82,79,77,76,79,69,50,29.77,29.7,29.65,4,3,1,15,9,23,0,NA
Mumbai,28/05/2017,2017,5,28,95,88,82,79,78,73,75,69,48,29.75,29.7,29.65,4,3,1,15,10,26,0,NA
Mumbai,29/05/2017,2017,5,29,93,88,83,86,79,77,79,72,57,29.71,29.66,29.62,4,3,1,16,12,28,0,Rain
Mumbai,30/05/2017,2017,5,30,94,88,82,81,80,74,84,73,55,29.65,29.6,29.56,3,2,1,18,12,30,0,Rain
Mumbai,31/05/2017,2017,5,31,93,88,83,81,79,77,84,71,55,29.65,29.58,29.53,4,3,1,16,11,24,0,NA
Mumbai,1/06/2017,2017,6,1,94,88,81,81,79,77,84,73,51,29.68,29.6,29.53,6,3,1,16,8,33,0.28,"Rain , Thunderstorm"
Mumbai,2/06/2017,2017,6,2,92,84,77,81,79,77,93,75,57,29.68,29.63,29.56,6,2,1,14,6,25,0,"Rain , Thunderstorm"
Mumbai,3/06/2017,2017,6,3,95,88,82,81,78,75,84,69,48,29.77,29.68,29.62,4,3,1,21,10,30,0.43,"Rain , Thunderstorm"
Mumbai,4/06/2017,2017,6,4,94,88,83,79,78,75,84,70,49,29.74,29.7,29.65,4,3,1,17,9,26,0,NA
Mumbai,5/06/2017,2017,6,5,93,88,82,84,79,76,84,70,49,29.78,29.72,29.68,3,2,1,15,9,26,0.02,Rain
Mumbai,6/06/2017,2017,6,6,95,89,83,81,78,75,84,71,48,29.78,29.74,29.71,3,2,1,15,8,26,0,NA
Mumbai,7/06/2017,2017,6,7,93,86,80,79,76,72,84,73,45,29.83,29.77,29.71,3,2,1,17,10,29,0.04,Rain
Mumbai,8/06/2017,2017,6,8,90,82,75,79,76,73,94,79,56,29.8,29.76,29.68,3,2,1,15,6,22,0.08,"Rain , Thunderstorm"
Mumbai,9/06/2017,2017,6,9,89,82,75,79,77,75,94,82,61,29.77,29.7,29.62,3,2,1,14,7,23,0.04,"Rain , Thunderstorm"
Mumbai,10/06/2017,2017,6,10,87,81,75,79,77,75,96,83,67,29.71,29.65,29.56,2,2,1,14,7,25,0.04,"Rain , Thunderstorm"
Mumbai,11/06/2017,2017,6,11,87,82,78,80,78,77,94,84,69,29.66,29.61,29.53,3,2,1,12,5,NA,1.65,"Rain , Thunderstorm"
Mumbai,12/06/2017,2017,6,12,89,82,75,81,78,72,94,85,68,29.68,29.62,29.56,2,2,1,16,6,NA,0.98,"Rain , Thunderstorm"
Mumbai,13/06/2017,2017,6,13,88,82,75,80,78,73,97,84,68,29.71,29.65,29.62,3,2,1,12,5,NA,0,"Rain , Thunderstorm"
Mumbai,14/06/2017,2017,6,14,92,86,79,81,79,77,89,79,56,29.77,29.7,29.65,4,2,1,14,6,NA,0.03,"Rain , Thunderstorm"
Mumbai,15/06/2017,2017,6,15,90,84,77,81,78,77,100,81,66,29.77,29.72,29.68,4,3,1,16,7,NA,0,"Rain , Thunderstorm"
Mumbai,16/06/2017,2017,6,16,92,86,80,81,79,77,89,78,56,29.74,29.69,29.65,5,3,1,16,7,21,0,Thunderstorm
Mumbai,17/06/2017,2017,6,17,91,85,79,81,78,73,84,75,58,29.74,29.69,29.65,5,3,1,16,9,NA,0,Rain
Mumbai,18/06/2017,2017,6,18,93,87,81,81,79,77,89,73,54,29.74,29.69,29.65,5,3,1,16,8,23,0.08,Rain
Mumbai,19/06/2017,2017,6,19,92,86,81,82,79,76,89,75,55,29.71,29.66,29.62,3,2,1,14,8,25,0.04,Rain
Mumbai,20/06/2017,2017,6,20,92,86,80,79,78,77,84,73,57,29.71,29.66,29.62,3,2,1,16,10,30,0,Rain
Mumbai,21/06/2017,2017,6,21,91,86,80,81,78,73,89,74,57,29.72,29.67,29.62,3,2,1,17,12,31,0.2,Rain
Mumbai,22/06/2017,2017,6,22,91,84,78,81,79,76,94,79,58,29.72,29.68,29.62,3,2,1,21,10,33,0.79,Rain
Mumbai,23/06/2017,2017,6,23,91,85,79,81,79,77,89,77,58,29.72,29.67,29.62,3,2,1,20,11,26,0.04,Rain
Mumbai,24/06/2017,2017,6,24,91,86,81,81,79,73,84,76,61,29.65,29.58,29.5,2,2,1,20,12,30,0,Rain
Mumbai,25/06/2017,2017,6,25,86,78,71,79,76,73,100,89,73,29.59,29.53,29.5,2,1,0,15,8,31,1.97,"Rain , Thunderstorm"
Mumbai,26/06/2017,2017,6,26,85,81,77,79,78,75,94,86,59,29.62,29.56,29.5,2,2,1,16,8,NA,0.24,Rain
Mumbai,27/06/2017,2017,6,27,86,82,77,81,78,75,100,87,69,29.62,29.57,29.53,2,1,0,20,10,34,1.02,Rain
Mumbai,28/06/2017,2017,6,28,83,80,77,79,78,77,100,91,79,29.63,29.57,29.53,2,1,0,18,12,28,3.23,Rain
Mumbai,29/06/2017,2017,6,29,88,82,76,81,79,77,100,86,65,29.63,29.59,29.56,3,2,1,20,11,31,0.47,Rain
Mumbai,30/06/2017,2017,6,30,88,83,78,81,79,77,89,81,69,29.63,29.58,29.53,2,2,1,21,14,32,0.12,Rain
Mumbai,1/07/2017,2017,7,1,87,81,75,81,78,77,100,86,72,29.68,29.6,29.55,2,1,0,25,13,37,0.39,"Rain , Thunderstorm"
Mumbai,2/07/2017,2017,7,2,88,82,75,79,78,75,100,88,75,29.68,29.62,29.56,2,1,1,20,11,31,0.43,"Rain , Thunderstorm"
Mumbai,3/07/2017,2017,7,3,89,83,77,81,79,77,89,80,64,29.74,29.68,29.62,2,2,1,17,11,26,0.12,Rain
Mumbai,4/07/2017,2017,7,4,89,84,78,81,78,74,89,80,60,29.74,29.7,29.68,2,2,1,16,11,25,0.2,Rain
Mumbai,5/07/2017,2017,7,5,89,82,76,80,78,75,89,79,65,29.74,29.7,29.65,2,2,1,21,12,25,0.04,Rain
Mumbai,6/07/2017,2017,7,6,90,85,80,79,78,75,89,78,62,29.75,29.71,29.68,2,2,1,21,12,23,0.24,"Rain , Thunderstorm"
Mumbai,7/07/2017,2017,7,7,90,84,77,80,78,77,84,78,62,29.78,29.72,29.68,2,2,1,20,11,23,0,Rain
Mumbai,8/07/2017,2017,7,8,90,86,81,79,78,75,84,76,61,29.77,29.73,29.68,2,2,1,16,11,NA,0.04,Rain
Mumbai,9/07/2017,2017,7,9,90,83,76,79,77,75,94,79,60,29.75,29.71,29.68,2,2,1,17,8,NA,0.04,Rain
Mumbai,10/07/2017,2017,7,10,90,84,79,81,78,77,94,79,61,29.8,29.75,29.71,4,2,1,14,7,NA,0.12,Rain
Mumbai,11/07/2017,2017,7,11,90,84,78,80,77,75,84,75,64,29.8,29.75,29.71,3,2,1,17,11,24,0.02,Rain
Mumbai,12/07/2017,2017,7,12,89,85,81,77,77,75,79,73,57,29.77,29.73,29.68,3,2,1,17,12,28,0.01,NA
Mumbai,13/07/2017,2017,7,13,87,82,78,81,77,73,89,81,68,29.74,29.68,29.62,3,2,1,17,11,26,0.98,"Rain , Thunderstorm"
Mumbai,14/07/2017,2017,7,14,86,80,75,82,78,75,94,83,70,29.71,29.65,29.62,2,1,1,23,14,34,2.44,"Rain , Thunderstorm"
Mumbai,15/07/2017,2017,7,15,85,80,74,79,77,75,100,86,76,29.71,29.66,29.62,2,1,0,23,11,34,2.83,"Rain , Thunderstorm"
Mumbai,16/07/2017,2017,7,16,87,80,73,79,77,73,94,81,65,29.69,29.65,29.59,2,2,1,20,13,30,0.59,Rain
Mumbai,17/07/2017,2017,7,17,81,77,73,79,76,73,100,94,82,29.68,29.64,29.59,2,1,0,17,8,28,5.51,Rain
Mumbai,18/07/2017,2017,7,18,80,76,72,79,77,75,100,94,88,29.65,29.59,29.53,2,1,1,15,7,23,1.93,Rain
Mumbai,19/07/2017,2017,7,19,86,80,75,79,78,76,100,92,79,29.59,29.53,29.47,2,2,1,13,8,23,0.75,Rain
Mumbai,20/07/2017,2017,7,20,86,81,76,81,78,75,94,90,78,29.56,29.5,29.44,2,1,1,17,9,25,0.94,Rain
Mumbai,21/07/2017,2017,7,21,84,80,76,81,79,77,94,90,78,29.6,29.54,29.5,2,1,0,23,12,34,0.98,Rain
Mumbai,22/07/2017,2017,7,22,85,80,75,81,78,77,100,89,73,29.66,29.61,29.53,2,1,0,23,13,31,0.59,Rain
Mumbai,23/07/2017,2017,7,23,85,80,75,79,78,77,94,84,73,29.69,29.63,29.59,2,2,1,18,11,29,0,Rain
Mumbai,24/07/2017,2017,7,24,87,83,79,81,78,77,94,83,71,29.7,29.65,29.59,2,2,1,21,13,29,0.08,Rain
Mumbai,25/07/2017,2017,7,25,86,81,76,81,78,75,94,83,67,29.68,29.65,29.62,2,2,1,18,11,28,0.35,Rain
Mumbai,26/07/2017,2017,7,26,87,83,79,79,78,77,89,82,71,29.71,29.66,29.62,2,2,1,20,11,31,0.12,Rain
Mumbai,27/07/2017,2017,7,27,86,82,78,79,78,77,89,84,73,29.72,29.68,29.65,2,2,1,20,12,32,0.2,Rain
Mumbai,28/07/2017,2017,7,28,86,82,78,79,78,77,89,83,73,29.77,29.72,29.65,2,2,1,17,13,25,0,Rain
Mumbai,29/07/2017,2017,7,29,88,82,77,79,78,75,89,82,69,29.78,29.74,29.71,2,2,1,16,11,25,0.08,Rain
Mumbai,30/07/2017,2017,7,30,88,83,78,79,77,75,89,82,65,29.8,29.75,29.71,2,2,1,18,10,25,0.08,Rain
Mumbai,31/07/2017,2017,7,31,87,82,76,80,77,75,94,85,69,29.77,29.74,29.71,2,2,1,16,8,24,0.43,Rain
Mumbai,1/08/2017,2017,8,1,88,82,76,79,78,75,94,84,68,29.8,29.75,29.71,3,2,0,20,9,25,0.12,Rain
Mumbai,2/08/2017,2017,8,2,88,84,79,79,77,75,89,80,66,29.8,29.75,29.71,4,2,1,16,10,21,0.2,Rain
Mumbai,3/08/2017,2017,8,3,87,82,77,79,77,76,89,82,68,29.77,29.71,29.65,4,2,1,16,10,28,0.08,Rain
Mumbai,4/08/2017,2017,8,4,89,84,79,79,77,76,84,79,61,29.71,29.65,29.59,3,2,1,20,11,26,0,Rain
Mumbai,5/08/2017,2017,8,5,89,84,78,79,77,75,89,78,65,29.68,29.64,29.59,2,2,1,15,10,22,0,NA
Mumbai,6/08/2017,2017,8,6,89,84,79,79,77,75,89,77,60,29.71,29.65,29.62,2,2,1,16,10,21,0.01,Rain
Mumbai,7/08/2017,2017,8,7,88,84,79,81,77,75,89,79,65,29.76,29.68,29.62,3,2,1,15,7,23,0.83,Rain
Mumbai,8/08/2017,2017,8,8,89,84,78,79,77,75,84,77,65,29.74,29.71,29.65,3,2,1,15,7,NA,0,Rain
Mumbai,9/08/2017,2017,8,9,89,84,79,79,77,75,84,78,64,29.74,29.71,29.68,3,2,1,18,8,24,0.02,Rain
Mumbai,10/08/2017,2017,8,10,88,84,79,79,77,75,84,77,45,29.77,29.72,29.68,3,2,1,16,10,23,0.04,Rain
Mumbai,11/08/2017,2017,8,11,89,84,79,79,77,75,84,76,59,29.8,29.74,29.68,4,2,1,17,9,22,0.03,NA
Mumbai,12/08/2017,2017,8,12,89,83,77,79,77,75,89,78,57,29.8,29.76,29.71,2,2,1,18,11,22,0.12,Rain
Mumbai,13/08/2017,2017,8,13,87,82,77,79,77,73,94,81,64,29.83,29.77,29.71,2,2,1,15,10,25,0.39,Rain
Mumbai,14/08/2017,2017,8,14,85,80,76,79,77,75,94,87,74,29.86,29.81,29.77,3,2,1,15,7,23,2.01,Rain
Mumbai,15/08/2017,2017,8,15,85,80,74,80,77,75,94,86,72,29.86,29.8,29.74,3,2,1,12,4,NA,0.16,Rain
Mumbai,16/08/2017,2017,8,16,88,82,76,79,77,75,94,81,63,29.8,29.75,29.71,3,2,1,18,6,NA,0.01,Rain
Mumbai,17/08/2017,2017,8,17,88,83,78,79,77,75,89,77,64,29.74,29.69,29.65,3,2,1,16,9,NA,0,Rain
Mumbai,18/08/2017,2017,8,18,88,83,78,79,77,75,84,77,67,29.71,29.65,29.59,4,2,1,16,9,20,0,NA
Mumbai,19/08/2017,2017,8,19,82,80,78,79,77,75,94,87,77,29.71,29.66,29.62,2,1,1,14,8,NA,1.73,Rain
Mumbai,20/08/2017,2017,8,20,78,76,73,79,75,71,95,90,81,29.68,29.63,29.59,2,1,1,15,9,NA,4.02,Rain
Mumbai,21/08/2017,2017,8,21,82,76,71,77,75,73,100,91,78,29.62,29.58,29.53,2,1,1,10,5,NA,0.2,Rain
Mumbai,22/08/2017,2017,8,22,88,80,72,79,76,71,95,84,66,29.71,29.62,29.56,3,2,1,16,6,29,0,Rain
Mumbai,23/08/2017,2017,8,23,88,84,79,80,78,76,94,83,68,29.77,29.71,29.65,3,2,1,14,6,NA,0.12,Rain
Mumbai,24/08/2017,2017,8,24,88,83,78,79,77,77,89,77,67,29.77,29.72,29.68,3,2,1,18,7,30,0,Rain
Mumbai,25/08/2017,2017,8,25,83,80,77,79,77,75,97,90,76,29.71,29.67,29.62,2,1,0,18,10,22,0,"Rain , Thunderstorm"
Mumbai,26/08/2017,2017,8,26,84,80,75,79,78,77,94,88,76,29.65,29.61,29.56,2,2,0,15,8,26,1.18,Rain
Mumbai,27/08/2017,2017,8,27,85,81,77,79,78,76,90,86,73,29.62,29.58,29.53,2,2,1,14,8,21,0.12,"Rain , Thunderstorm"
Mumbai,28/08/2017,2017,8,28,83,79,75,81,78,75,100,91,79,29.62,29.53,29.47,2,1,0,14,7,23,2.01,"Rain , Thunderstorm"
Mumbai,29/08/2017,2017,8,29,82,78,75,81,77,75,100,95,89,29.55,29.46,29.39,1,1,0,30,13,44,12.68,"Rain , Thunderstorm"
Mumbai,30/08/2017,2017,8,30,86,80,73,81,77,73,100,87,72,29.7,29.59,29.5,2,1,1,20,11,140,0.31,Rain
Mumbai,31/08/2017,2017,8,31,88,83,78,79,77,75,94,80,61,29.8,29.72,29.65,2,2,1,17,9,28,0,Rain
Mumbai,1/09/2017,2017,9,1,88,83,78,79,77,75,94,83,58,29.8,29.76,29.71,3,2,1,16,7,24,0.31,Rain
Mumbai,2/09/2017,2017,9,2,88,82,77,79,77,75,94,83,57,29.8,29.75,29.71,2,2,1,15,7,NA,0.12,Rain
Mumbai,3/09/2017,2017,9,3,87,82,77,79,77,75,94,88,72,29.83,29.77,29.71,3,2,1,13,6,NA,0.04,Rain
Mumbai,4/09/2017,2017,9,4,88,82,77,79,77,73,94,78,57,29.86,29.81,29.74,3,2,1,13,5,NA,0,NA
Mumbai,5/09/2017,2017,9,5,88,82,77,77,76,72,89,75,56,29.86,29.81,29.76,5,3,1,16,6,20,0,NA
Mumbai,6/09/2017,2017,9,6,88,83,78,77,76,74,89,75,57,29.83,29.77,29.71,2,2,1,39,5,NA,0,NA
Mumbai,7/09/2017,2017,9,7,89,83,77,79,76,74,89,76,54,29.8,29.74,29.65,3,2,1,15,5,26,0,NA
Mumbai,8/09/2017,2017,9,8,90,85,80,81,78,75,89,79,64,29.8,29.73,29.68,2,2,1,14,6,NA,0.04,"Rain , Thunderstorm"
Mumbai,9/09/2017,2017,9,9,88,84,79,82,78,75,94,81,69,29.74,29.7,29.62,2,2,1,10,5,NA,0.16,"Rain , Thunderstorm"
Mumbai,10/09/2017,2017,9,10,89,84,79,81,79,77,94,83,62,29.77,29.71,29.65,2,2,1,14,5,NA,0,Rain
Mumbai,11/09/2017,2017,9,11,95,88,81,82,80,75,94,78,56,29.77,29.72,29.65,2,2,1,12,5,NA,0,"Rain , Thunderstorm"
Mumbai,12/09/2017,2017,9,12,96,88,79,81,78,77,88,73,48,29.8,29.74,29.65,2,2,1,12,4,NA,0,Rain
Mumbai,13/09/2017,2017,9,13,87,80,74,81,78,75,100,83,71,29.86,29.77,29.68,2,2,0,14,5,25,0.02,"Rain , Thunderstorm"
Mumbai,14/09/2017,2017,9,14,90,84,77,79,78,73,96,81,60,29.8,29.75,29.68,2,2,0,13,4,23,2.17,"Rain , Thunderstorm"
Mumbai,15/09/2017,2017,9,15,88,82,75,79,77,73,100,83,61,29.8,29.73,29.65,3,2,1,13,4,23,0.16,"Rain , Thunderstorm"
Mumbai,16/09/2017,2017,9,16,86,82,79,79,77,70,95,82,55,29.77,29.7,29.62,3,2,1,12,3,NA,0.71,"Rain , Thunderstorm"
Mumbai,17/09/2017,2017,9,17,84,80,77,79,77,75,94,86,73,29.74,29.69,29.65,2,2,1,14,5,26,0.04,"Rain , Thunderstorm"
Mumbai,18/09/2017,2017,9,18,90,84,77,77,76,74,89,79,60,29.74,29.67,29.59,4,2,1,15,7,NA,0,NA
Mumbai,19/09/2017,2017,9,19,88,82,75,81,77,75,100,85,70,29.74,29.63,29.56,2,2,0,23,7,34,8.86,"Rain , Thunderstorm"
Mumbai,20/09/2017,2017,9,20,77,76,74,77,75,72,100,94,78,29.74,29.68,29.62,1,1,0,16,10,26,2.4,Rain
Mumbai,21/09/2017,2017,9,21,85,80,75,79,77,74,94,88,74,29.75,29.7,29.65,2,1,1,14,5,NA,0.01,Rain
Mumbai,22/09/2017,2017,9,22,88,82,76,77,76,74,94,84,63,29.81,29.76,29.71,3,2,1,14,5,NA,0,Rain
Mumbai,23/09/2017,2017,9,23,88,82,77,77,76,74,89,78,61,29.86,29.82,29.77,3,2,1,13,4,NA,0,NA
Mumbai,24/09/2017,2017,9,24,87,82,78,77,76,75,93,78,62,29.89,29.82,29.77,3,2,1,13,3,NA,0,NA
Mumbai,25/09/2017,2017,9,25,88,83,78,77,76,74,90,77,62,29.83,29.79,29.74,4,2,1,15,5,NA,0,Rain
Mumbai,26/09/2017,2017,9,26,90,83,76,77,76,74,89,76,58,29.83,29.77,29.71,3,2,1,13,4,NA,0,NA
Mumbai,27/09/2017,2017,9,27,91,85,79,81,78,76,84,77,59,29.83,29.76,29.71,2,2,1,12,6,NA,0,NA
Mumbai,28/09/2017,2017,9,28,90,86,81,81,79,75,91,80,62,29.8,29.75,29.68,2,2,1,15,6,NA,0.02,Thunderstorm
Mumbai,29/09/2017,2017,9,29,88,84,79,81,79,75,89,82,69,29.8,29.74,29.65,3,2,1,14,5,NA,0.12,"Rain , Thunderstorm"
Mumbai,30/09/2017,2017,9,30,90,84,77,81,78,75,94,78,60,29.83,29.78,29.71,2,2,1,14,4,NA,0,Thunderstorm
Mumbai,1/10/2017,2017,10,1,91,86,80,81,78,75,91,77,59,29.83,29.77,29.68,2,2,1,15,4,NA,0,NA
Mumbai,2/10/2017,2017,10,2,92,86,81,81,78,73,89,74,52,29.78,29.73,29.65,2,2,1,14,5,NA,0,NA
Mumbai,3/10/2017,2017,10,3,92,85,78,81,77,72,87,71,47,29.8,29.74,29.68,2,2,1,13,5,NA,0,NA
Mumbai,4/10/2017,2017,10,4,96,87,78,81,76,64,89,67,34,29.83,29.74,29.68,2,2,1,13,5,NA,0,NA
Mumbai,5/10/2017,2017,10,5,94,86,79,81,77,72,89,70,44,29.77,29.71,29.62,2,2,1,13,4,NA,0,NA
Mumbai,6/10/2017,2017,10,6,95,86,78,80,75,70,89,69,37,29.77,29.69,29.59,2,2,1,18,4,30,0.12,"Rain , Thunderstorm"
Mumbai,7/10/2017,2017,10,7,90,83,76,79,77,73,92,82,61,29.77,29.71,29.62,2,2,1,13,5,24,0.67,"Rain , Thunderstorm"
Mumbai,8/10/2017,2017,10,8,96,86,76,79,76,72,94,78,50,29.77,29.69,29.62,3,2,1,13,5,NA,0.39,"Rain , Hail , Thunderstorm"
Mumbai,9/10/2017,2017,10,9,89,83,77,80,78,75,95,82,68,29.74,29.68,29.62,2,2,1,13,5,NA,0,Rain
Mumbai,10/10/2017,2017,10,10,88,83,78,79,78,75,94,85,59,29.74,29.67,29.59,2,2,1,10,3,NA,0.24,"Rain , Thunderstorm"
Mumbai,11/10/2017,2017,10,11,87,82,78,79,77,75,94,85,61,29.74,29.67,29.62,3,2,1,13,5,22,0,NA
Mumbai,12/10/2017,2017,10,12,91,84,78,79,77,74,89,77,50,29.75,29.71,29.65,4,2,1,13,6,24,0,Thunderstorm
Mumbai,13/10/2017,2017,10,13,90,84,79,81,78,77,94,82,59,29.74,29.7,29.62,2,2,1,12,3,NA,0.03,Rain
Mumbai,14/10/2017,2017,10,14,89,84,78,81,78,75,100,85,65,29.77,29.7,29.65,2,2,1,12,3,NA,0.28,"Rain , Thunderstorm"
Mumbai,15/10/2017,2017,10,15,90,84,77,81,78,75,94,85,69,29.8,29.73,29.68,2,2,1,12,4,NA,0.39,"Rain , Thunderstorm"
Mumbai,16/10/2017,2017,10,16,89,82,76,81,79,72,95,84,68,29.83,29.76,29.68,2,1,1,23,4,34,1.26,"Rain , Thunderstorm"
Mumbai,17/10/2017,2017,10,17,91,84,76,82,79,72,95,80,63,29.83,29.76,29.71,2,2,1,10,3,NA,0,NA
Mumbai,18/10/2017,2017,10,18,93,85,77,81,78,68,94,76,44,29.83,29.75,29.71,2,2,1,12,3,NA,0,NA
Mumbai,19/10/2017,2017,10,19,93,84,76,82,77,70,95,74,49,29.8,29.73,29.65,2,1,1,10,3,NA,0,NA
Mumbai,20/10/2017,2017,10,20,91,82,74,79,75,70,94,73,47,29.81,29.75,29.71,2,1,1,10,3,NA,0,NA
Mumbai,21/10/2017,2017,10,21,90,84,79,79,77,75,94,79,57,29.83,29.78,29.74,2,2,1,14,5,NA,0,NA
Mumbai,22/10/2017,2017,10,22,91,84,78,79,77,74,89,77,51,29.86,29.8,29.74,2,2,1,12,4,NA,0,NA
Mumbai,23/10/2017,2017,10,23,91,85,79,81,76,70,94,73,46,29.89,29.83,29.77,2,2,1,12,3,NA,0,NA
Mumbai,24/10/2017,2017,10,24,96,84,72,84,65,52,100,51,23,29.95,29.87,29.8,4,2,1,12,4,NA,0,NA
Mumbai,25/10/2017,2017,10,25,97,84,70,74,65,54,82,50,16,29.95,29.9,29.83,3,2,1,13,4,NA,0,NA
Mumbai,26/10/2017,2017,10,26,97,85,73,72,65,57,76,48,21,29.95,29.88,29.83,3,2,1,12,5,NA,0,NA
Mumbai,27/10/2017,2017,10,27,93,84,74,75,71,68,79,61,39,29.95,29.88,29.83,2,2,1,15,5,20,0,NA
Mumbai,28/10/2017,2017,10,28,96,85,74,73,67,54,79,55,25,29.95,29.89,29.83,4,2,1,13,4,NA,0,NA
Mumbai,29/10/2017,2017,10,29,96,84,72,73,66,54,79,54,23,29.95,29.9,29.86,3,2,1,10,3,NA,0,NA
Mumbai,30/10/2017,2017,10,30,96,84,72,72,64,55,80,49,19,29.98,29.9,29.83,3,2,1,14,4,NA,0,NA
Mumbai,31/10/2017,2017,10,31,96,86,76,72,62,48,73,44,19,29.92,29.86,29.8,3,2,1,9,5,NA,0,NA
Mumbai,1/11/2017,2017,11,1,96,84,72,66,58,48,61,38,19,29.95,29.87,29.8,3,2,1,10,4,NA,0,NA
Mumbai,2/11/2017,2017,11,2,95,85,75,67,56,50,57,35,16,29.92,29.86,29.8,2,2,1,12,6,NA,0,NA
Mumbai,3/11/2017,2017,11,3,94,82,71,68,57,50,58,39,16,29.92,29.84,29.74,3,2,1,14,5,NA,0,NA
Mumbai,4/11/2017,2017,11,4,93,81,69,66,57,52,63,39,19,29.92,29.84,29.77,3,2,1,14,6,23,0,NA
Mumbai,5/11/2017,2017,11,5,95,84,72,68,58,52,62,40,21,29.92,29.85,29.77,4,2,1,14,7,NA,0,NA
Mumbai,6/11/2017,2017,11,6,96,84,73,70,64,61,68,46,27,29.92,29.86,29.8,5,2,1,13,5,NA,0,NA
Mumbai,7/11/2017,2017,11,7,95,84,73,73,67,59,78,53,26,29.92,29.86,29.8,3,2,1,10,4,NA,0,NA
Mumbai,8/11/2017,2017,11,8,94,83,72,73,67,55,82,56,27,29.95,29.87,29.8,3,2,1,12,4,NA,0,NA
